-100.031439640787	-96.575051527842	-82.7524836902497	-76.9689303534609	-74.7450576280757	-74.1232075392769	-72.5107774563153	-68.7971320158863
-98.2083510036074	-88.3866636951324	-80.2689041188117	-77.1986858381488	-75.0006753105774	-74.1942785340574	-72.409998801895	-67.1451956921994
-98.6467852005883	-88.5422520679958	-71.1248959374325	-64.2944806333919	-61.0060349315184	-60.0348221961562	-57.8487353487509	-52.2279987207956
-85.8718489704738	-71.9750498548516	-66.0761545816091	-62.0743913927905	-57.7527284041467	-56.0822652292675	-53.1167021227664	-48.770641080625
-82.4705989026887	-77.6322197131508	-66.4042701808911	-61.1829689390337	-57.0502803527633	-55.5459586121219	-52.8133984347237	-48.1332304188801
-82.6708834177328	-68.8666074966863	-63.1830721096941	-56.785107231384	-53.1669009139646	-52.1657435493749	-50.3468683097955	-47.2520576607624
-74.0672154317173	-67.2653055833131	-61.0122906599569	-56.0273235655633	-53.7165211273837	-53.0495237479642	-51.7764146622568	-49.6388105249209
-69.2054103013218	-62.6523338822604	-59.2881949143929	-56.7165960695491	-55.2138729378668	-54.7413182232153	-53.7874865878306	-51.8262298441787
-123.147519728074	-119.652178273481	-113.891810136847	-87.7284182349649	-60.3645774499382	-59.5331386610297	-58.4673006804816	-57.0578571474104
-127.882959399686	-123.11486588239	-118.929525872816	-110.634477179876	-92.7498394892251	-90.9234605264608	-89.4599734981739	-86.3193879340985
-131.164125947958	-126.182359043813	-122.325508396992	-118.425291012073	-116.232576216532	-115.545160466958	-114.189802057518	-111.316219864418
-100.030627406565	-96.5739381198548	-82.0041195600632	-76.2577028984352	-74.2286333057569	-73.5690072694004	-71.9685701802664	-68.290221192026
-98.2106662217075	-88.3886071618334	-80.0614544944861	-77.0841603940893	-74.9085930848188	-74.1265650319932	-72.391368979246	-67.5788263963859
-98.6467894852971	-88.5472053528867	-70.055240881161	-63.3583172409229	-60.0285046110244	-59.1137582698002	-57.0594218857787	-51.9840777868363
-85.1678853306838	-70.9378810292124	-65.0558369471065	-61.2900432316916	-57.5694930034663	-56.0274493029751	-53.1141935863303	-48.7707216803151
-82.1445195495372	-77.3875211953164	-65.5309344312774	-60.4492520683354	-56.7866544847464	-55.3628116814694	-52.742030404227	-48.1295160351563
-82.4836021356579	-68.0341119387969	-62.5525866926127	-56.7441127951071	-53.1653232071399	-52.1647783236378	-50.3468789724153	-47.2520995032271
-73.2449665173179	-66.7045049843335	-60.9721660014678	-56.0268432439712	-53.7170691164998	-53.047190336575	-51.7755403796807	-49.6393460737058
-68.9945922381259	-62.6472357199411	-59.2877002523851	-56.7177545012863	-55.2137847093827	-54.7406121002176	-53.7852248752275	-51.8270469441392
-123.231314521584	-119.798218619744	-114.411678854369	-86.6298825764212	-60.3644134405621	-59.5331218777575	-58.4672903227127	-57.0578760033755
-128.229774059749	-123.530943407036	-119.435458797262	-111.708761404621	-91.4273237383042	-89.8232791994601	-88.3612764863106	-85.221070902812
-131.534715011165	-127.117747908136	-123.379863386187	-119.515553947484	-117.327325081619	-116.640886231818	-115.286052374151	-112.413990286143
-100.03040132441	-96.574425745454	-81.0565938937208	-75.342890403437	-73.4709363261595	-72.779771603943	-71.2448318081433	-67.5530645223529
-98.2066480463073	-88.4011226471862	-79.8525314576709	-76.9102236692121	-74.7194367387466	-73.9505656738051	-72.2716854450056	-67.9006457049899
-98.6468093302341	-88.5543658575511	-68.8778478964998	-62.3026769608388	-58.94337003384	-58.0581526696115	-56.1091298803926	-51.5439707909302
-84.7750347519473	-69.7711429851714	-63.9314089648386	-60.3757354666974	-57.2051127816919	-55.8708781107169	-53.1019440859262	-48.7675562689421
-81.9362273686603	-77.1193559175208	-64.5409569160396	-59.5798361377864	-56.3572793380811	-55.090797395503	-52.5461163499608	-48.1345235314592
-82.3367861015113	-67.0588128112746	-61.781517654793	-56.6158660735765	-53.1605623710787	-52.1628203352568	-50.3462128802532	-47.2523701184565
-72.2636729297426	-66.0175299822894	-60.8594564905309	-56.0233877463938	-53.7147594536795	-53.0493204039624	-51.7748888889879	-49.6331313093023
-68.5832290237197	-62.6345910086458	-59.2857735238289	-56.7170313000122	-55.2145302279945	-54.741528967507	-53.7850803588228	-51.8263283809367
-123.315865328742	-119.930432369976	-114.887694270593	-85.4257322332807	-60.3640827212589	-59.5329431309847	-58.4674149192941	-57.0579825581637
-128.590347925333	-123.954195115912	-119.917292026839	-112.828321746323	-90.203454684446	-88.6210391626771	-87.1574176844828	-84.0171479249021
-131.924786952367	-128.048524455289	-124.492755122234	-120.698914520162	-118.52204063731	-117.836602534222	-116.48611379972	-113.613875107978
-100.030386045625	-96.5748325075323	-80.1581246148925	-74.4232390454905	-72.6324244827306	-71.9542506579799	-70.4444777253864	-66.7723758896044
-98.2064960843695	-88.4115654936037	-79.6508465425896	-76.6169192185681	-74.4796778150159	-73.690279764475	-72.0488072659904	-67.9852155184863
-98.6468427526094	-88.5608563362638	-67.8137715337479	-61.3255675520353	-57.9156900320899	-57.078334427554	-55.1902078041626	-51.0540786705987
-84.2940286259452	-68.7133643732231	-62.895301768339	-59.5021212500735	-56.7288441339169	-55.5649571260235	-53.0493261838805	-48.7652112317289
-81.645094869009	-76.8135746986656	-63.6018795743621	-58.7170985401131	-55.8301715527271	-54.7191737360207	-52.3067253576811	-48.0992387816749
-81.9883396241831	-66.179773846265	-60.999791999937	-56.3846068885281	-53.1404281463913	-52.1552965941873	-50.3441649237549	-47.2521060239205
-71.288549612233	-65.3252454850248	-60.650490354575	-56.0169427682642	-53.7145066924608	-53.0476998366842	-51.7748170593566	-49.6357171917374
-68.0793196791117	-62.6071721849658	-59.2809846310693	-56.7155446717514	-55.2127951276239	-54.7407261752425	-53.7848890092544	-51.8251681389499
-123.382707038163	-120.032169606644	-115.235492184584	-84.3272660632183	-60.3632097446723	-59.5326644790114	-58.4674771520922	-57.0576175920164
-128.90740393696	-124.296695950973	-120.28918578848	-113.763568030064	-89.1502584414726	-87.5268580647911	-86.0586960280944	-82.9187119769803
-132.286846942002	-128.808338258542	-125.451172097333	-121.757338011267	-119.600474790852	-118.91959203038	-117.572171583911	-114.701944460182
-100.03031716419	-96.5752745803574	-79.0941342198532	-73.3322212248624	-71.6218224728209	-70.9624671880091	-69.4562779140238	-65.8300480627306
-98.2065963725557	-88.4193793692946	-79.3810494305965	-76.2060277998049	-74.0872045000967	-73.3009755787408	-71.673637526927	-67.8576806601782
-98.6468619868732	-88.5683438537469	-66.6262853686836	-60.214516700809	-56.7819007170223	-55.9780705232403	-54.1648279405049	-50.3464268374211
-83.5175722710419	-67.5328339637754	-61.7528228610427	-58.4910134995632	-56.0430183576834	-55.0629372097365	-52.8620080607249	-48.7515593814355
-81.4723955499465	-76.3695593152382	-62.5492833375235	-57.696763013235	-55.1661756527568	-54.157848792499	-51.9467750636083	-48.0076024363172
-81.4912188284472	-65.2196581963325	-60.0729331352792	-55.9708613817105	-53.0473483937371	-52.1183072582892	-50.3379232114298	-47.2474953277726
-70.1651561313592	-64.5005052365387	-60.2675855012304	-55.9867126647897	-53.7084935064644	-53.0459282207269	-51.7755316952795	-49.6328623016675
-67.4506920508828	-62.5410047372345	-59.2652302807354	-56.7121474885875	-55.211233195276	-54.7395391896029	-53.7839370801034	-51.8270540004542
-123.447503535912	-120.129361619367	-115.563153325445	-83.1231915874827	-60.3600086290684	-59.5313788088653	-58.466809074103	-57.0577489082684
-129.206305970263	-124.619817178092	-120.625324821655	-114.635557418461	-87.9350355267335	-86.3182568137763	-84.8547312618944	-81.7149965702594
-132.714081994776	-129.528330288516	-126.43024104295	-122.871235475467	-120.755916955366	-120.083833215143	-118.746651683705	-115.890445636663
-100.030531009388	-96.5787406693981	-78.0484020377028	-72.2998110776917	-70.6409843663927	-69.9829700869866	-68.5033462523159	-64.8827912269096
-98.2065511744146	-88.4268094742518	-79.1108977255656	-75.7922864161925	-73.5343554323211	-72.7831221270009	-71.1882250311858	-67.5324063511858
-98.6466531265322	-88.5788678610519	-65.5336208610301	-59.1903088229265	-55.7369239822774	-54.9562806385761	-53.2050782926455	-49.6113256973517
-82.6757414758793	-66.4634868116077	-60.7026203872533	-57.5434528185121	-55.3099885647492	-54.464224128584	-52.5585490426397	-48.7281530596981
-81.1989901012358	-75.9432733134306	-61.5491661323442	-56.7237238403263	-54.4284072878472	-53.52684956254	-51.5128876426425	-47.8051511621784
-80.973750991146	-64.3034023766063	-59.1768447271832	-55.457264039354	-52.8403551742329	-51.9961071570324	-50.30271094346	-47.2431242110111
-69.1161892029961	-63.6882170047503	-59.7687372247028	-55.9064692357021	-53.6910109928201	-53.0305909798395	-51.7686250216944	-49.6384997890302
-66.8655305663789	-62.421043956699	-59.2273473845206	-56.6991367448226	-55.2055294103796	-54.7361994308451	-53.7833608018655	-51.8238080291278
-123.495215640643	-120.203327058604	-115.820198048542	-82.0245751754759	-60.351286138046	-59.5268602119919	-58.4654693646198	-57.0584022432797
-129.423492840601	-124.87243332284	-120.876084540046	-115.283522088748	-86.8655414696714	-85.2199705671824	-83.7561888253709	-80.6159558484849
-133.096946320413	-130.089109641101	-127.215578382516	-123.818552195142	-121.758690289351	-121.100413169391	-119.781832481927	-116.939354541232
-100.030849855988	-96.5806174118669	-76.8801959315416	-71.1497374832719	-69.5256072326818	-68.8714702890733	-67.3902731111095	-63.7602753937258
-98.2064848491257	-88.4383456057318	-78.8381284498116	-75.2292480035111	-72.7079964514241	-72.1278944077126	-70.5261833946218	-66.8902108659661
-98.6460410919491	-88.5940577745614	-64.3250174384453	-58.0404311920793	-54.5822145097651	-53.820674420126	-52.1276067513072	-48.7059051098886
-81.6554679197666	-65.2929293575749	-59.5386860955663	-56.4745912289003	-54.4280974897632	-53.6701477080961	-52.0242365010503	-48.6625960488089
-80.8207059120096	-75.4489858698955	-60.4295080848862	-55.6258323985187	-53.5305843914182	-52.7265425802431	-50.9070158215363	-47.3340335759238
-80.2926205927961	-63.2443043695325	-58.1590124113436	-54.7304109307308	-52.4436166413801	-51.6863897560872	-50.1748911593507	-47.225318671223
-67.9621061048406	-62.7492115017728	-59.0823467885463	-55.6958217807365	-53.6244808965605	-52.9892191368415	-51.7498456530289	-49.6410734253912
-66.1607597838988	-62.183356597685	-59.1316822751309	-56.6586720321957	-55.185714400496	-54.7206728513025	-53.7736222404669	-51.8190634327115
-123.529125027423	-120.265899221293	-116.056459402294	-80.8207064278249	-60.3205410062315	-59.5120569062271	-58.4627637402101	-57.0596433281024
-129.582774359108	-125.103718337359	-121.103045808906	-115.849446988699	-85.6399623395641	-84.0199625760975	-82.5522385969101	-79.4115485188454
-133.449086196062	-130.599196479215	-127.900609587765	-124.715526904519	-122.746413820507	-122.108659361111	-120.828397717323	-118.014331335672
-100.030483303186	-96.5787522203209	-75.8192818315989	-70.0776350641137	-68.4823359831055	-67.826432895071	-66.3407569708349	-62.7963924134977
-98.2057955190274	-88.4590559490833	-78.6312325986875	-74.5781315923636	-72.0026182446136	-71.3087293279146	-69.7585363279678	-66.1620255163563
-98.6391335132616	-88.610933458754	-63.241188117324	-56.9904915912012	-53.5164327620154	-52.7866608108778	-51.1112598536698	-47.8388793597217
-80.6501915338694	-64.2182199677909	-58.4741472579869	-55.470243102026	-53.5497658683183	-52.8535145966421	-51.3833683703032	-48.4294410176032
-80.7374194413944	-74.8390770787329	-59.399830970792	-54.5973127305397	-52.6317825465449	-51.899625236448	-50.2246885767884	-46.7636007661011
-79.7109747412956	-62.2568720956678	-57.2002721933025	-53.9532726716291	-51.9288575258878	-51.2540300317134	-49.903751453118	-47.170736289821
-66.9137018412491	-61.8479225300452	-58.3516315548742	-55.3408101100836	-53.4667536040939	-52.8751048167512	-51.7018054144111	-49.6391080860221
-65.45273475039	-61.8476312484651	-58.9586408980956	-56.5700701952797	-55.1320172486929	-54.6738601238173	-53.748598296859	-51.8083759678847
-123.534852702317	-120.30915104149	-116.250500857896	-79.7220475353309	-60.2405350850673	-59.4714455978296	-58.4499853272344	-57.0722485807661
-129.651553848724	-125.25859124878	-121.256106557906	-116.275336741331	-84.5443541215403	-82.9213595598965	-81.4535604381882	-78.3131777153452
-133.667863500279	-130.924851719868	-128.328636868507	-125.353889673023	-123.485981092793	-122.86363868485	-121.607370694911	-118.836992139697
-100.029942329171	-96.580091997116	-74.6563161864061	-68.8944689127122	-67.3164900667638	-66.6629836121373	-65.1955931521118	-61.6873095190659
-98.2069519295478	-88.5287241087362	-78.381649777685	-73.8246946270068	-71.1005497709895	-70.2780532379531	-68.7868081190934	-65.3397319486633
-98.643601450697	-88.6149806720382	-62.0543080292065	-55.8497966124996	-52.3590553558921	-51.6451106832646	-50.0052654204779	-46.8915995063027
-79.5132154866617	-63.049337004075	-57.302665345669	-54.3777235916691	-52.5449214617934	-51.9263475313306	-50.6202699968357	-48.0856499395622
-80.6466904690521	-73.9206848435854	-58.2621224596397	-53.4555954654197	-51.6233325542707	-50.9348095768067	-49.3950931821198	-45.9659049107993
-78.806464726143	-61.153285178165	-56.1245540536743	-53.0395422161916	-51.2294612675188	-50.6232345360538	-49.4424828134235	-47.0317770904397
-65.7846002917022	-60.8252056101143	-57.4723222576636	-54.7760573944571	-53.1478078478634	-52.6063583587024	-51.5603101201098	-49.6253394028223
-64.6005437238606	-61.3324986685035	-58.6435923161822	-56.3638987968173	-54.9971329123038	-54.5546070267265	-53.6675828171147	-51.7825823055409
-123.52025531255	-120.334762706904	-116.488329350994	-78.5181452695216	-60.0291624160463	-59.3557688243835	-58.4235608944944	-57.1047738140862
-129.633549867278	-125.357617825682	-121.373190542814	-116.729279634177	-83.3521654651249	-81.7125998584256	-80.2496007850587	-77.1093163972259
-133.668232920696	-131.029823010144	-128.510896417698	-125.770544268209	-124.010536778656	-123.409235560484	-122.160010325801	-119.374522589098
-100.029191004493	-96.5841076228553	-73.5856276022342	-67.805366510746	-66.2538587871396	-65.6030085895035	-64.1367024980527	-60.7370769436567
-98.2084097169357	-88.6415837053351	-78.0716687139267	-73.0353065900184	-70.1459003698997	-69.2870685970643	-67.8555878085697	-64.5770523430969
-98.6469000004167	-88.6424588402802	-60.9788734622701	-54.8517475676794	-51.3258452174207	-50.634480551165	-49.0493750351029	-46.0068134891387
